Place,Competitor,DOB,Unnamed: 3,Score,Event List
369,Ysee LE PHILIPPE,15 JAN 2002,FRA,1005,Long Jump [Long Jump ind.]
374,Vanessa CHEFER SPINOLA,05 MAR 1990,BRA,1004,Long Jump
374,Alessia BYLYKBASHI,02 NOV 1998,ITA,1004,Long Jump
374,Qili SHEN,11 OCT 1995,CHN,1004,Long Jump [Long Jump ind.]
377,Kateřina DVOŘÁKOVÁ,10 MAY 1997,CZE,1003,Long Jump [Long Jump ind.]
377,Szabina SZŰCS,04 FEB 2002,HUN,1003,Long Jump [Long Jump ind.]
377,Katie GUNN,02 JAN 2003,AUS,1003,Long Jump
377,Margarita BELEVSKAYA,26 MAY 1999,RUS,1003,Long Jump [Long Jump ind.]
381,Julia KUßMANN,2000,GER,1002,Long Jump [Long Jump ind.]
381,Marharyta AKHKOZOVA,02 JUN 1991,UKR,1002,Long Jump
383,Symone WASHINGTON,2000,USA,1001,Long Jump [Long Jump ind.]
383,Liisa-Maria LUSTI,22 AUG 2004,EST,1001,Long Jump [Long Jump ind.]
383,Breanna ECKELS,1998,USA,1001,Long Jump [Long Jump ind.]
383,Klaudia KACZMAREK,13 MAR 1990,GER,1001,Long Jump [Long Jump ind.]
383,Michele GARLINSKI,18 MAR 1993,SUI,1001,Long Jump
383,Nicola KONDZIELLA,2002,GER,1001,Long Jump
383,Isabell PATROTNY,1997,DEN,1001,Long Jump
383,Viktoriya SAMITOVA,09 SEP 1994,RUS,1001,Long Jump [Long Jump ind.]
391,Birna Kristín KRISTJÁNSDÓTTIR,30 JUN 2002,ISL,1000,Long Jump
391,Silvana SEGURA,06 NOV 1990,PER,1000,Long Jump
391,Asia YOUNG,,USA,1000,Long Jump [Long Jump ind.]
391,Jenny LESTANDER,1998,SWE,1000,Long Jump [Long Jump ind.]
391,Ej ONAH,,USA,1000,Long Jump [Long Jump ind.]
391,Mollie GRIBBIN,13 MAR 1994,USA,1000,Long Jump
397,Margit KALK,16 JUN 1999,EST,999,Long Jump [Long Jump ind.]
397,Laura VOß,29 JAN 1994,GER,999,Long Jump
397,Saskia WOIDY,20 JAN 2001,GER,999,Long Jump
397,Natalya KUZOVKINA,03 DEC 1998,RUS,999,Long Jump
397,Audrey KYRIACOU,06 APR 1997,AUS,999,Long Jump
397,Janaina RODRIGUES DOS SANTOS,01 JAN 1998,BRA,999,Long Jump
397,Elena LLOBERA,01 APR 1993,ESP,999,Long Jump
397,Yuki AZUMA,14 JUN 1999,JPN,999,Long Jump
405,Henriette JÆGER,30 JUN 2003,NOR,998,Long Jump [Long Jump ind.]
405,Marina KHUSEYNOVA,03 MAY 1996,KAZ,998,Long Jump
405,Riko RYONO,20 OCT 1998,JPN,998,Long Jump
405,Marta Giaele GIOVANNINI,02 OCT 2001,ITA,998,Long Jump
409,Destiny CASTILLO,2001,USA,997,Long Jump
409,Amanda LEVIN,,USA,997,Long Jump
409,Titiana MARSH,13 DEC 1999,USA,997,Long Jump [Long Jump ind.]
412,Abigail PAWLETT,14 JAN 2002,GBR,996,Long Jump [Long Jump ind.]
412,Jenna JUNGELS,,USA,996,Long Jump [Long Jump ind.]
412,Funminiyi OLAJIDE,04 JUN 2002,GBR,996,Long Jump [Long Jump ind.]
415,Zion LEWIS,1998,USA,995,Long Jump
415,Kendra MEISENHEIMER,1994,GER,995,Long Jump
415,Holly PITTERS,1995,CAN,995,Long Jump
415,Allison HALVERSON,09 SEP 1992,USA,995,Long Jump
415,Nina GARAY,1996,GER,995,Long Jump
415,Kärt ÕUNAPUU,19 MAR 2000,EST,995,Long Jump [Long Jump ind.]
421,Maya EVANS,12 JUN 1999,USA,994,Long Jump [Long Jump ind.]
421,Riley COOKS,06 DEC 1993,USA,994,Long Jump
421,Tamara DEL RIO ESCRIBANO,22 MAR 1989,ESP,994,Long Jump
421,Veronica ZANON,16 JAN 2001,ITA,994,Long Jump [Long Jump ind.]
421,Klara BARNJAK,18 SEP 1999,CRO,994,Long Jump [Long Jump ind.]
421,McKenzie WHITAKER,15 FEB 1999,USA,994,Long Jump [Long Jump ind.]
421,Diane MOUILLAC,21 FEB 2001,FRA,994,Long Jump [Long Jump ind.]
421,Xiaoling LI,10 DEC 1996,CHN,994,Long Jump [Long Jump ind.]
421,Andrea UBIEDO,24 APR 1991,ARG,994,Long Jump
421,. HARSHINI,10 AUG 1999,IND,994,Long Jump
421,Hiu Yan WONG,05 JUN 1991,HKG,994,Long Jump
421,Yumeka FURUYA,07 MAY 1998,JPN,994,Long Jump
433,Jasmyne GRAHAM,06 MAY 1998,USA,993,Long Jump [Long Jump ind.]
433,Charlotte PIERRE,18 APR 1996,FRA,993,Long Jump [Long Jump ind.]
433,Dilini AMARASEKARA,,USA,993,Long Jump [Long Jump ind.]
433,Amanda CARTY,,JAM,993,Long Jump [Long Jump ind.]
433,Chyna RIES,05 SEP 1996,USA,993,Long Jump [Long Jump ind.]
433,Maria STEFANOPOULOU,1999,GRE,993,Long Jump
433,Stefania BARRUCCI,18 MAR 1999,ITA,993,Long Jump
440,Nia POWDRELL,,USA,992,Long Jump [Long Jump ind.]
440,Megan KIRBY,1998,USA,992,Long Jump
440,Kaira SIMMONS,,USA,992,Long Jump
440,Rogilia-chriss BISSEMO,05 APR 2002,FRA,992,Long Jump [Long Jump ind.]
440,Emily GARGAN,29 DEC 1998,GBR,992,Long Jump
445,Marina GALVEZ,13 MAY 1991,FRA,991,Long Jump
445,Live HAUGSTAD HILTON,12 SEP 1999,NOR,991,Long Jump [Long Jump ind.]
445,Helena MCLEOD,04 NOV 1996,GER,991,Long Jump [Long Jump ind.]
445,Tabea CHRIST,05 MAY 1998,GER,991,Long Jump
445,Eloise HARVEY,13 NOV 2000,GBR,991,Long Jump
445,Ping WANG,25 MAR 1998,CHN,991,Long Jump [Long Jump ind.]
445,Laura OBERTO,18 JAN 1993,ITA,991,Long Jump
445,Erinn BEATTIE,1997,USA,991,Long Jump [Long Jump ind.]
453,Kaija CROWE,,USA,990,Long Jump [Long Jump ind.]
453,Hsi-En HSIEH,29 SEP 1994,TPE,990,Long Jump
453,Rebecca CHAPMAN,27 SEP 1992,GBR,990,Long Jump [Long Jump ind.]
453,Leticia ORO MELO,05 OCT 1997,BRA,990,Long Jump
453,Sophie MEREDITH,12 APR 2001,IRL,990,Long Jump
453,Oona NIEMINEN,02 AUG 2000,FIN,990,Long Jump
453,Tabe MAYONG,23 NOV 2001,GBR,990,Long Jump
453,Ann WINGELETH,,USA,990,Long Jump [Long Jump ind.]
453,Joanne SCHIFFER,09 JUN 2001,GER,990,Long Jump
462,Ansley LONG,1997,USA,989,Long Jump
462,Brianna DRIVER,1997,USA,989,Long Jump
462,Henrike FIEDLER,1999,GER,989,Long Jump
462,Katarzyna BARGIELSKA,25 AUG 1999,POL,989,Long Jump
462,Phedenia GEORGE-MOSBEY,,USA,989,Long Jump
462,Maria de Los Angeles AROYO,18 JUL 1996,ESP,989,Long Jump
468,Stefanie BROSENS,22 MAY 1997,BEL,988,Long Jump
468,Meleah RIDENOUR,,USA,988,Long Jump [Long Jump ind.]
468,Wenying ZHANG,11 FEB 1997,CHN,988,Long Jump [Long Jump ind.]
468,Maryam ELLOUKE,27 JUL 1998,MAR,988,Long Jump
472,Jane HICKIE,07 MAY 2000,AUS,987,Long Jump
472,Taryn MILTON,1997,USA,987,Long Jump [Long Jump ind.]
472,Amanda Marie FRØYNES,13 SEP 1998,NOR,987,Long Jump [Long Jump ind.]
472,Hannah RUSNAK,,USA,987,Long Jump
472,Schuyler WOOD-HILDEBRANDT,,USA,987,Long Jump [Long Jump ind.]
472,Dolores MORILLAS,17 JAN 1997,ESP,987,Long Jump
472,Luka GARŠVAITĖ,25 MAR 2001,LTU,987,Long Jump
472,Manca STARAŠINIČ,12 FEB 2002,SLO,987,Long Jump
472,Asuka SASAKI,13 NOV 1997,JPN,987,Long Jump
472,Chiara SMERALDO,13 FEB 2002,ITA,987,Long Jump
482,Kelsey BERRYMAN,04 FEB 1992,NZL,986,Long Jump
482,Caroline JOYEUX,2001,GER,986,Long Jump [Long Jump ind.]
482,Ioana MANOLIU,22 NOV 1999,ROU,986,Long Jump [Long Jump ind.]
482,Ciynamon STEVENSON,,USA,986,Long Jump
482,Rachel MCMAHON,,USA,986,Long Jump [Long Jump ind.]
482,Lotavia BROWN,26 OCT 2000,JAM,986,Long Jump
482,Lucrezia SARTORI,10 JUN 2001,ITA,986,Long Jump [Long Jump ind.]
482,Donghua JIN,09 FEB 1999,CHN,986,Long Jump [Long Jump ind.]
482,Manon MIZUNO,24 MAY 1997,JPN,986,Long Jump
482,Noor Nadia SHAHIDATUN,05 JUN 1996,MAS,986,Long Jump
492,Lauren FAIRCHILD,1998,USA,985,Long Jump [Long Jump ind.]
492,Jonna LINDEÉN,1996,SWE,985,Long Jump
492,Zarria WILLIAMS,1998,USA,985,Long Jump [Long Jump ind.]
492,Alina SHUKH,12 FEB 1999,UKR,985,Long Jump [Long Jump ind.]
492,Cleo MARTIN-EVANS,,GBR,985,Long Jump
492,Ellie O'HARA,,GBR,985,Long Jump [Long Jump ind.]
492,Tzu-Chi LIN,05 DEC 2001,TPE,985,Long Jump
499,Lauren WRENSCH,,USA,984,Long Jump [Long Jump ind.]
499,Emilie BERGE,07 DEC 1997,NOR,984,Long Jump [Long Jump ind.]
499,Joyce SCHUMACHER,29 NOV 2000,NED,984,Long Jump
499,Shi-Han HUANG,12 NOV 1997,TPE,984,Long Jump
499,Yan ZHENG,11 FEB 2001,CHN,984,Long Jump
499,Claire AZZOPARDI,29 SEP 1999,MLT,984,Long Jump
499,Shi SHI,23 MAR 2001,CHN,984,Long Jump
506,Tamia RAYFORD,08 FEB 1999,USA,983,Long Jump [Long Jump ind.]
506,Claudia CONTE,14 NOV 1999,ESP,983,Long Jump
506,Géraldine RUCKSTUHL,24 FEB 1998,SUI,983,Long Jump
506,Chloe MAURIN,20 SEP 1996,FRA,983,Long Jump [Long Jump ind.]
506,Luana PEREIRA,26 MAR 1990,BRA,983,Long Jump
506,Emilyn DEARMAN,26 APR 1995,USA,983,Long Jump [Long Jump ind.]
512,Cierra PULLIAM,,USA,982,Long Jump [Long Jump ind.]
512,Veronica BESANA,15 SEP 2002,ITA,982,Long Jump [Long Jump ind.]
512,Marie-Jose EBWEA BILE,07 FEB 1997,FRA,982,Long Jump [Long Jump ind.]
512,Anna VISIBELLI,01 JAN 1993,ITA,982,Long Jump [Long Jump ind.]
512,Kirthana RAMASAMY,04 AUG 1997,MAS,982,Long Jump
512,Chelsea JAENSCH,06 JAN 1985,AUS,982,Long Jump
518,Bo NIJS,08 NOV 1997,BEL,981,Long Jump
518,Neysia HOWARD,,USA,981,Long Jump [Long Jump ind.]
518,Ancy SOJAN,01 MAR 2001,IND,981,Long Jump
518,Vanessa GRIMM,22 APR 1997,GER,981,Long Jump
518,Tamaka SHIMIZU,22 JUN 1991,JPN,981,Long Jump
518,Rechelle MEADE,23 JAN 1997,AIA,981,Long Jump [Long Jump ind.]
518,Rui HUANG,24 DEC 1998,CHN,981,Long Jump [Long Jump ind.]
518,Lena BÖHMER,2000,GER,981,Long Jump [Long Jump ind.]
518,Bria MATTHEWS,22 JUL 1997,USA,981,Long Jump [Long Jump ind.]
518,Akira KOBAYASHI,18 SEP 1999,JPN,981,Long Jump
528,Noemie CARON,10 JUL 2002,FRA,980,Long Jump [Long Jump ind.]
528,Martha Valeria ARAUJO SINISTERRA,12 MAY 1996,COL,980,Long Jump
528,Angelika FAKA,15 JAN 1996,POL,980,Long Jump
528,Volha ANTSIKIAN,19 OCT 1999,BLR,980,Long Jump
528,Nada CHROUDI,20 NOV 1987,TUN,980,Long Jump
528,Jamaa CHNAIK,28 JUL 1984,MAR,980,Long Jump
528,Jacqueline POKUAAH,,GHA,980,Long Jump [Long Jump ind.]
535,Traci MILLS,,USA,979,Long Jump
535,Nichyria BYRD,1997,USA,979,Long Jump [Long Jump ind.]
535,Naiah BOARDINGHAM,,USA,979,Long Jump
535,Jasmine SCOTT-KILGO,2000,CAN,979,Long Jump
535,Armoni BROWN,02 APR 2000,USA,979,Long Jump [Long Jump ind.]
535,Asya RENOYLDS,1996,USA,979,Long Jump [Long Jump ind.]
535,Saliyya GUISSE,08 JUL 1996,BEL,979,Long Jump [Long Jump ind.]
535,Ioana Sabina STIRBU,2003,ROU,979,Long Jump [Long Jump ind.]
535,Jestena MATTSON,17 MAR 1997,USA,979,Long Jump [Long Jump ind.]
535,Sofia BARBE' CORNALBA,19 MAR 1997,ITA,979,Long Jump
545,Līga VECBĒRZA,12 MAY 1998,LAT,978,Long Jump
545,Adrienne LEWIS,,USA,978,Long Jump
545,Irina ROFE-BEKETOVA,18 SEP 1998,UKR,978,Long Jump [Long Jump ind.]
545,Georgiana Iuliana ANIȚEI,26 MAR 1999,ROU,978,Long Jump [Long Jump ind.]
545,LaJarvia BROWN,14 FEB 1998,USA,978,Long Jump [Long Jump ind.]
545,Allison DAVIS,13 APR 1999,USA,978,Long Jump [Long Jump ind.]
545,Yuka YAMASHITA,19 NOV 1997,JPN,978,Long Jump
552,Brittany PATTERSON,,USA,977,Long Jump
552,Caitlyn REDMON,,USA,977,Long Jump
552,Carly PAUL,05 AUG 1996,USA,977,Long Jump [Long Jump ind.]
552,Cambree HARBAUGH,,USA,977,Long Jump
552,Nika UDE,10 MAY 2000,SLO,977,Long Jump [Long Jump ind.]
552,Fiona AHOLU-FUTSE,08 DEC 2000,FRA,977,Long Jump
552,Saga VANNINEN,04 MAY 2003,FIN,977,Long Jump
552,Dasia SMITH,,USA,977,Long Jump
552,Jorden O'NEAL,31 DEC 1997,USA,977,Long Jump
552,Shayla HOWELL,,USA,977,Long Jump [Long Jump ind.]
552,Aleksandra KUCHIYERSKAYA,31 AUG 1995,RUS,977,Long Jump
552,Daria KUSHNIR,08 APR 2002,ANA,977,Long Jump [Long Jump ind.]
564,Olivia BOJANG,03 MAR 2002,SWE,976,Long Jump [Long Jump ind.]
564,Holly MCARTHUR,20 DEC 1999,GBR,976,Long Jump
564,Maja BEDRAČ,10 SEP 1999,SLO,976,Long Jump [Long Jump ind.]
564,Tetyana HOLOVCHUK,19 JAN 1996,UKR,976,Long Jump [Long Jump ind.]
564,Imke DAALMANN,1999,GER,976,Long Jump [Long Jump ind.]
564,Neea KÄYHKÖ,17 JAN 2002,FIN,976,Long Jump
570,Moa ULLGREN,1996,SWE,975,Long Jump
570,Annkathrin HOVEN,08 MAR 2001,GER,975,Long Jump [Long Jump ind.]
570,Mia BARRON,23 AUG 1996,USA,975,Long Jump [Long Jump ind.]
570,Ore ADAMSON,29 OCT 2001,GBR,975,Long Jump
570,Viktoria GORLOVA,22 MAY 2001,RUS,975,Long Jump [Long Jump ind.]
570,Javiera PÉREZ,31 OCT 1995,CHI,975,Long Jump
570,Yanina ROMAN,2000,PUR,975,Long Jump
570,Taylor GRIMES,2001,USA,975,Long Jump [Long Jump ind.]
578,Alexus SHAW,,USA,974,Long Jump [Long Jump ind.]
578,Cassidy PENG,,USA,974,Long Jump
578,Mirei YOSHIOKA,31 MAR 2000,JPN,974,Long Jump
578,Zhanna ZELIKOVA,22 FEB 1995,RUS,974,Long Jump [Long Jump ind.]
578,Katie FLEMINGTON,1992,CAN,974,Long Jump [Long Jump ind.]
578,Adja SACKOR,,USA,974,Long Jump [Long Jump ind.]
578,Bailey DEMAR,,USA,974,Long Jump
578,Beatrice PUIU,22 MAR 1986,ROU,974,Long Jump [Long Jump ind.]
586,Ariel OKORIE,11 SEP 1998,USA,973,Long Jump [Long Jump ind.]
586,Amaya SCOTT,15 FEB 2001,GBR,973,Long Jump
586,Vaida PADIMANSKAITĖ,07 AUG 2000,LTU,973,Long Jump [Long Jump ind.]
586,Keshia WILLIX,01 FEB 1989,FRA,973,Long Jump [Long Jump ind.]
586,Federica GIOVANARDI,15 APR 1996,ITA,973,Long Jump [Long Jump ind.]
591,Abigail ADJEI,10 JAN 1997,GER,972,Long Jump [Long Jump ind.]
591,Camille DICKSON,,USA,972,Long Jump
591,Alissa BROOKS-JOHNSON,15 AUG 1995,USA,972,Long Jump
591,Lecabela QUARESMA,26 DEC 1989,POR,972,Long Jump [Long Jump ind.]
591,Jaela WILLIAMS,26 JAN 1997,USA,972,Long Jump
591,Mackenzie ARNOLD,20 JAN 1997,USA,972,Long Jump
591,Attallah SMITH,,USA,972,Long Jump
591,Nura MUHAMMAD,,USA,972,Long Jump
591,Paola FERNANDEZ,26 MAY 2000,PUR,972,Long Jump
591,Leidis PÉREZ,21 MAR 2002,CUB,972,Long Jump
591,Anabel VITALE,25 FEB 2003,ITA,972,Long Jump
602,Makyla STANLEY,18 DEC 1996,USA,971,Long Jump [Long Jump ind.]
602,Doneasha BREWER,,USA,971,Long Jump [Long Jump ind.]
602,Sarah ROOT,,USA,971,Long Jump
602,Jutta HEIKKINEN,27 OCT 1994,FIN,971,Long Jump
602,Chloe GRENADE,15 DEC 1999,AUS,971,Long Jump
602,Iryna NERUBALSHCHUK,21 SEP 1998,UKR,971,Long Jump [Long Jump ind.]
602,Angelica FLOYD,1999,USA,971,Long Jump
602,Sandra BABU,03 JUL 2001,IND,971,Long Jump
602,Saori SHIGERU,17 MAY 1997,JPN,971,Long Jump
602,Josefine Skifter ANDERSEN,2003,DEN,971,Long Jump [Long Jump ind.]
602,Junjun ZHANG,11 AUG 2001,CHN,971,Long Jump [Long Jump ind.]
602,Miki IOROI,17 FEB 2000,JPN,971,Long Jump
614,Olivia GUERIN,18 JAN 1996,FRA,970,Long Jump
614,Esther TURPIN,29 APR 1996,FRA,970,Long Jump [Long Jump ind.]
614,Anastasia SARLÁNI,17 NOV 1999,GRE,970,Long Jump [Long Jump ind.]
614,Malin OLSSON,24 AUG 1990,SWE,970,Long Jump
614,Zionn PEARSON,19 JAN 2000,USA,970,Long Jump [Long Jump ind.]
614,Kitan ELEYAE,31 OCT 1991,GBR,970,Long Jump
614,Nikola ČEJCHANOVÁ,14 NOV 1997,CZE,970,Long Jump
614,Elise Hoel ULSETH,23 DEC 1999,NOR,970,Long Jump
622,Luisa BODEM,1993,GER,969,Long Jump [Long Jump ind.]
622,Lieke VAN DEN BRINK,12 JUL 1995,NED,969,Long Jump [Long Jump ind.]
622,Anaelle NYABEU DJAPA,15 SEP 1992,FRA,969,Long Jump [Long Jump ind.]
622,Grace MCKENZIE,1996,IRL,969,Long Jump [Long Jump ind.]
622,Katarzyna WRÓBEL,27 APR 1994,POL,969,Long Jump
622,Fanni BACSA,12 SEP 2001,HUN,969,Long Jump [Long Jump ind.]
622,Louise MARAVAL,31 JUL 2001,FRA,969,Long Jump
622,Corinna MINKO,13 DEC 1989,AUS,969,Long Jump
622,Konstantina ROMAIOU,30 MAY 1997,GRE,969,Long Jump [Long Jump ind.]
622,Jai GRUENWALD,,USA,969,Long Jump
622,Lea VENDOME,15 SEP 2002,FRA,969,Long Jump [Long Jump ind.]
622,Rimma BUINENKO,19 JUN 1995,UKR,969,Long Jump [Long Jump ind.]
634,Erica SHEAHAN,,USA,968,Long Jump [Long Jump ind.]
634,Madison MEYER,,USA,968,Long Jump
634,Maya HAMMONDS,,USA,968,Long Jump [Long Jump ind.]
634,Elena DEBELIC,21 JAN 2003,SUI,968,Long Jump
634,Sinta WARDANA,18 NOV 1991,AUS,968,Long Jump
634,Meagan BLAIR,1998,USA,968,Long Jump [Long Jump ind.]
634,Allyson GOFF,18 OCT 1996,USA,968,Long Jump [Long Jump ind.]
641,Ida NILSSON,1998,SWE,967,Long Jump [Long Jump ind.]
641,Sandra RÖTHLIN,02 JAN 1999,SUI,967,Long Jump
641,Susan FRANCIS,26 DEC 1999,JAM,967,Long Jump
641,Nataliya Viktoriya KHAMULA,08 SEP 1998,UKR,967,Long Jump [Long Jump ind.]
641,Alyssa LOWE,29 JUN 2003,AUS,967,Long Jump
641,Elisa NALDI,15 AUG 1998,ITA,967,Long Jump [Long Jump ind.]
641,Chrysonymfi PAIDIOU,21 MAR 2002,CYP,967,Long Jump
641,Katja KANGAS,21 DEC 1990,FIN,967,Long Jump
649,Libby BUDER,2004,GER,966,Long Jump [Long Jump ind.]
649,Jaelan LEONARD,1998,USA,966,Long Jump [Long Jump ind.]
649,Josephine GRAEBER,,USA,966,Long Jump
649,Taynara BENTO CARVALHO,14 FEB 1995,BRA,966,Long Jump
649,Erika TSUJIMOTO,20 APR 1995,JPN,966,Long Jump [Long Jump ind.]
649,Mekayla WHITE,,USA,966,Long Jump [Long Jump ind.]
649,Rio YOSHIDA,15 AUG 2000,JPN,966,Long Jump
649,Andriana GOGGA,2003,GRE,966,Long Jump
657,Jazmin WILLIAMS,,USA,965,Long Jump
657,Lisa WILKER,12 JUN 2003,NOR,965,Long Jump
657,Klaudia NAZAROWICZ,09 MAR 2000,POL,965,Long Jump
657,Morgan SMALLS,11 MAY 2002,USA,965,Long Jump [Long Jump ind.]
657,Dana VELĎÁKOVÁ,03 JUN 1981,SVK,965,Long Jump
657,Ashleigh BENNETT,12 JAN 1999,NZL,965,Long Jump
657,Lena STÄBLER,2000,GER,965,Long Jump
657,Sasha MORANCY,2000,CAN,965,Long Jump
657,Gia REINHOLM,31 MAR 1999,FIN,965,Long Jump [Long Jump ind.]
657,Cyntrail PIERCE,,USA,965,Long Jump
657,Alexis DUNCAN,,USA,965,Long Jump
657,Tereza BABICKÁ,28 JUN 2003,CZE,965,Long Jump [Long Jump ind.]
669,Kiera KING,,USA,964,Long Jump
669,Caira PETTWAY,1999,USA,964,Long Jump
669,Chloe CELIGNY,19 JUL 2001,FRA,964,Long Jump [Long Jump ind.]
669,Mareike ARNDT,29 JAN 1992,GER,964,Long Jump
669,Saskia MCNAIRY,,USA,964,Long Jump
669,Ackelia SMITH,05 FEB 2002,JAM,964,Long Jump
669,Luisa KOSCH,2000,GER,964,Long Jump [Long Jump ind.]
669,Sofija KORF,05 AUG 1994,LTU,964,Long Jump [Long Jump ind.]
669,Caroline LEWIS,,USA,964,Long Jump [Long Jump ind.]
669,Alesia PAKLONSKAYA,20 JUL 2000,BLR,964,Long Jump [Long Jump ind.]
669,Sydney REID,,USA,964,Long Jump
680,Vivien RÁCZ,21 OCT 2002,HUN,963,Long Jump
680,Marija BUKVIĆ,31 MAY 2001,SRB,963,Long Jump
680,Hertta HEIKKINEN,27 OCT 1994,FIN,963,Long Jump [Long Jump ind.]
680,Pavlína MINÁŘOVÁ,23 FEB 1999,CZE,963,Long Jump
680,Lorean MURRAY,05 OCT 1998,JAM,963,Long Jump [Long Jump ind.]
680,Mariya SINEY,29 MAR 1997,UKR,963,Long Jump
680,Nia ROBINSON,08 DEC 2001,JAM,963,Long Jump
680,Kayla WOODS,,USA,963,Long Jump [Long Jump ind.]
680,Isabel MALETICH,,USA,963,Long Jump [Long Jump ind.]
680,Oona HIETALA,05 MAY 2000,FIN,963,Long Jump
680,Reyhaneh Mobini ARANI,20 NOV 2000,IRI,963,Long Jump
691,Daniela KREFT,29 APR 2001,AUT,962,Long Jump [Long Jump ind.]
691,Amy HODGSON,18 JAN 1996,GBR,962,Long Jump [Long Jump ind.]
691,Jamilah JAMES,1997,CAN,962,Long Jump [Long Jump ind.]
691,Mariah TOUSSAINT,06 NOV 1992,DMA,962,Long Jump [Long Jump ind.]
691,Georgiana Andreea TIMU,07 FEB 2002,ROU,962,Long Jump [Long Jump ind.]
691,Maja ÅSKAG,18 DEC 2002,SWE,962,Long Jump [Long Jump ind.]
691,Oleksandra LEVCHENKO,01 NOV 1999,UKR,962,Long Jump
691,Alyssa JONES,,USA,962,Long Jump
691,Holly STALLMAN,,USA,962,Long Jump
691,Greta BRUGNOLO,23 OCT 2003,ITA,962,Long Jump [Long Jump ind.]
701,Oriane SAUTEL,09 JUN 1999,FRA,961,Long Jump [Long Jump ind.]
701,Anna KERBACHOVÁ,09 MAR 2000,CZE,961,Long Jump
701,María Rún GUNNLAUGSDÓTTIR,19 FEB 1993,ISL,961,Long Jump [Long Jump ind.]
701,Talajah MURRELL,1997,USA,961,Long Jump [Long Jump ind.]
701,Gabriela CORNELIO,05 JAN 1997,BRA,961,Long Jump
701,P.M. THABITHA,22 APR 2002,IND,961,Long Jump
701,Laure PETIT,04 OCT 1999,FRA,961,Long Jump
701,Patricia JOHNSON,,USA,961,Long Jump [Long Jump ind.]
701,Josephine JACOBSEN,2003,DEN,961,Long Jump
701,Saet-byul PARK,30 JUL 1992,KOR,961,Long Jump
711,Sini TOIVOLA,18 JUN 1996,FIN,960,Long Jump
711,Kate O'CONNOR,12 DEC 2000,IRL,960,Long Jump [Long Jump ind.]
711,Anne VAN DE WIEL,04 JUN 1997,NED,960,Long Jump
711,Coralie ARCUBY,07 AUG 1995,FRA,960,Long Jump
711,Angela BARRETT,25 DEC 1985,GBR,960,Long Jump [Long Jump ind.]
711,Erica GRAHAM,,USA,960,Long Jump [Long Jump ind.]
711,Julia LYONS,,USA,960,Long Jump [Long Jump ind.]
711,Simona GRYBAITĖ,10 FEB 1998,LTU,960,Long Jump
711,Lea LAMBALAMBA,28 AUG 2003,FRA,960,Long Jump [Long Jump ind.]
711,Arianna BATTISTELLA,08 JAN 2002,ITA,960,Long Jump
721,Oneisha CLARKE,,USA,959,Long Jump [Long Jump ind.]
721,Ameia WILSON,,USA,959,Long Jump [Long Jump ind.]
721,Eleonora FERRERO,29 DEC 1994,ITA,959,Long Jump
721,Janina LANGE,1997,GER,959,Long Jump
721,Stefania-Christina KOTSOPOULOU,1997,GRE,959,Long Jump
721,Steph KRETLOW,,USA,959,Long Jump [Long Jump ind.]
721,Makenzy MIZERA,,USA,959,Long Jump [Long Jump ind.]
721,Aaliyah LINDSAY,04 JAN 2002,JAM,959,Long Jump
729,Anika NIEßEN,2002,GER,958,Long Jump [Long Jump ind.]
729,Olivia MÄKINEN,12 FEB 2000,FIN,958,Long Jump [Long Jump ind.]
729,Emma CANNING,07 MAR 1997,GBR,958,Long Jump
729,Lea VERDIER,29 AUG 2001,FRA,958,Long Jump [Long Jump ind.]
729,Tuvalisa ROSENQUIST,20 JUN 2002,SWE,958,Long Jump
729,Izabella RIPSWEDEN,2000,SWE,958,Long Jump
729,Cha'Mia ROTHWELL,1998,USA,958,Long Jump [Long Jump ind.]
736,Céline SCHWARZENTRUBER,23 FEB 1998,SUI,957,Long Jump [Long Jump ind.]
736,Charlotte MCGILL,15 JAN 2002,AUS,957,Long Jump
736,Rayquel BERRY,,USA,957,Long Jump [Long Jump ind.]
736,Ines RUF,1993,GER,957,Long Jump
736,Martina ALIVENTI,06 AUG 1998,ITA,957,Long Jump [Long Jump ind.]
736,Jiajia ZHAO,25 FEB 1999,CHN,957,Long Jump [Long Jump ind.]
736,Trentorria GREEN,12 JUL 2000,USA,957,Long Jump
743,Katharina GRAMAN,2003,SWE,956,Long Jump [Long Jump ind.]
743,Emma MAŠTALÍŘOVÁ,27 NOV 2000,CZE,956,Long Jump
743,Khailah GRIFFIN,1998,USA,956,Long Jump [Long Jump ind.]
743,Madeleine AKOBUNDU,22 APR 1998,USA,956,Long Jump [Long Jump ind.]
743,Jade JORDAN,15 MAR 1999,USA,956,Long Jump [Long Jump ind.]
743,Sigrid KLEIVE,22 FEB 2000,NOR,956,Long Jump [Long Jump ind.]
743,Sarah HERRON,,USA,956,Long Jump [Long Jump ind.]
743,Sotiria RAPTI,2002,GRE,956,Long Jump
743,Margot TEMINES,25 JUL 2000,FRA,956,Long Jump [Long Jump ind.]
743,Emily THOMAS,21 NOV 2000,GBR,956,Long Jump
743,Ayana PHILEMON MOMBRUNO,26 APR 2001,FRA,956,Long Jump [Long Jump ind.]
743,Adela KALILWA,,USA,956,Long Jump
743,Paula-Ann CHAMBERS,03 MAR 2003,JAM,956,Long Jump
743,Payton KIRK,,USA,956,Long Jump
