Place,Competitor,DOB,Unnamed: 3,Score,Event List
410,Daniel Oliseh OKOLUKU,14 JAN 2004,ITA,1061,110mH [60mH]
411,Finley GAIO,15 APR 1999,SUI,1060,110mH
412,Blake NYENATI,,USA,1060,110mH
413,Till STEINFORTH,11 JUN 2002,GER,1060,110mH [60mH]
414,Cameron GUADIANO,,USA,1060,110mH [60mH]
415,Kohei SHIMIZU,11 JUL 1997,JPN,1060,110mH
416,Chantz MINEAR,2002,USA,1060,110mH [60mH]
417,Isaiah IDORE,,USA,1060,110mH [60mH]
418,Cameron WRIGHT,,USA,1060,110mH
419,Jasher FOSTER,,USA,1060,110mH
420,Haruki KURIMOTO,27 MAY 2003,JPN,1060,110mH
421,Sander SKOTHEIM,31 MAY 2002,NOR,1060,110mH [60mH]
422,Mael POMPONNE,25 JAN 1993,FRA,1060,110mH [60mH]
423,Zihan YAN,25 JAN 2007,CHN,1059,110mH [60mH]
424,Hampus WIDLUND,12 FEB 1993,SWE,1059,110mH [60mH]
425,Farkas FELBER,24 AUG 2005,HUN,1059,110mH [60mH]
426,Osaretin OSAGIE,,USA,1059,110mH [60mH]
427,Hiroto KINOSHITA,20 NOV 2002,JPN,1059,110mH
428,Logan ALLEN,,USA,1059,110mH [60mH]
429,Oscar DUGUE,10 JUN 2004,FRA,1059,110mH [60mH]
430,Seira ASAI,21 MAY 2006,JPN,1059,110mH
431,Alessio SOMMACAL,11 NOV 2001,ITA,1058,110mH
432,Naoya MIZUTANI,10 JUN 1996,JPN,1058,110mH
433,Ioannis KAMARINOS,28 JUL 2001,GRE,1058,110mH [60mH]
434,Oleg SPIRIDONOV,16 AUG 1999,RUS,1058,110mH [60mH]
435,Jeremiah BOUDREAUX,19 DEC 2005,USA,1058,110mH [60mH]
436,Jente HAUTTEKEETE,14 MAR 2002,BEL,1058,110mH [60mH]
437,Adrian Henrique VIEIRA,03 JAN 2001,BRA,1058,110mH
438,Ryota KAWASHIMA,19 MAR 1999,JPN,1058,110mH
439,Sven ROOSEN,27 JUL 2001,NED,1058,110mH
440,Ivor METCALF,29 OCT 1995,AUS,1057,110mH [60mH]
441,Logan HUBLER,,USA,1057,110mH [60mH]
442,Kurt POWDAR,03 MAR 2001,USA,1057,110mH [60mH]
443,Vincent VERNET,08 AUG 1996,FRA,1057,110mH [60mH]
444,Hunter MANOCK,,USA,1057,110mH [60mH]
445,Adam ILGO,15 AUG 2005,SVK,1056,110mH [60mH]
446,Konsta KANKAINEN,29 APR 2004,FIN,1056,110mH
447,Keiichiro KOJIMA,04 APR 2005,JPN,1056,110mH
448,Davian BURKE,,USA,1056,110mH
449,Mikhi ANDERSON,,USA,1056,110mH [60mH]
450,Štěpán SCHUBERT,21 JUL 2003,CZE,1055,110mH [60mH]
451,Collin FORREST,,USA,1055,110mH
452,Zsombor GÁLPÁL,26 JUL 2003,HUN,1054,110mH [60mH]
453,Shunsuke OZAKI,21 DEC 1995,JPN,1054,110mH
454,Lansana MARICO,17 JUL 1997,SEN,1054,110mH
455,Konstantinos TZIAKOURIS,01 JUN 1999,CYP,1054,110mH [60mH]
456,Artsiom KAVALEVICH,10 AUG 2004,BLR,1054,110mH [60mH]
457,Junyu TAN,21 DEC 2004,CHN,1054,110mH [60mH]
458,Keito SASAKI,17 JUL 2003,JPN,1054,110mH
459,Aoba OGUCHI,27 MAY 2006,JPN,1054,110mH
460,Alexander NUNLEY,2003,USA,1053,110mH [60mH]
461,Evan GOSSARD,05 NOV 2001,FRA,1053,110mH [60mH]
462,Matheu MORRISON,,USA,1053,110mH [60mH]
463,Vaughn DEVAUGHN,02 AUG 2004,USA,1052,110mH [60mH]
464,Yuma MARUYAMA,03 JUN 1998,JPN,1052,110mH [60mH]
465,Zhongjie GUO,16 FEB 2001,CHN,1052,110mH [60mH]
466,Anthony WATERMAN,20 OCT 2005,USA,1052,110mH [60mH]
467,Ben BARTON,,USA,1051,110mH [60mH]
468,Oron KARNIVSKY,29 NOV 2004,ISR,1051,110mH [60mH]
469,Kobe MENDEZ,,USA,1051,110mH [60mH]
470,Naseem SMITH,,USA,1051,110mH [60mH]
471,Kyohei NISHI,04 JUN 1995,JPN,1051,110mH
472,Giuseppe Mattia FILPI,16 JUN 2001,ITA,1050,110mH [60mH]
473,Chun-Yen HSIEH,25 MAY 2006,TPE,1050,110mH
474,Brock JOHNSEN,,USA,1050,110mH [60mH]
475,Parker WILLIAMS,,USA,1050,110mH
476,Takahiro YOSHIDA,09 MAY 1997,JPN,1050,110mH
477,Christon WASHINGTON,,USA,1050,110mH [60mH]
478,Dobromir NIKOLOV,03 JAN 2001,BUL,1049,110mH [60mH]
479,Daniel BANKO,13 MAR 2003,ESP,1049,110mH
480,Jonathan SANTIAGO PAGÁN,04 JUL 1992,PUR,1049,110mH [60mH]
481,Ivan KHADATOVICH,19 DEC 1997,BLR,1048,110mH [60mH]
482,Xavier SIMPKINS,04 APR 2005,USA,1048,110mH [60mH]
483,Ludvig ALL,27 JUN 2002,SWE,1048,110mH [60mH]
484,Olu OGUNYEMI,,USA,1048,110mH [60mH]
485,Yilin ZHAN,19 DEC 2003,CHN,1048,110mH [60mH]
486,Tsu-Shan LI,07 FEB 2003,TPE,1047,110mH
487,Edgardo LOPEZ,11 JUN 2002,PUR,1047,110mH
488,Tyler GRAVES,,USA,1047,110mH [60mH]
489,Zamen SIYOUM,,USA,1047,110mH [60mH]
490,Ting-Ta LIN,05 NOV 2003,TPE,1047,110mH
491,Volodymyr KILKO,11 APR 2003,UKR,1047,110mH [60mH]
492,Taishi TAKAHASHI,07 MAY 2005,JPN,1047,110mH
493,Nick RÜEGG,28 JUL 2001,SUI,1047,110mH [60mH]
494,Joshua HURT,,USA,1047,110mH [60mH]
495,Denmar JACOBS,25 JUN 2003,RSA,1046,110mH
496,Dario ROCK,,USA,1046,110mH [60mH]
497,Takumi NISHIO,10 JUN 1997,JPN,1046,110mH
498,Cheng-Hua CHOU,13 AUG 2004,TPE,1045,110mH
499,Adam ANDRES,2003,CAN,1045,110mH [60mH]
500,Noah HANSON,12 JAN 2006,GBR,1045,110mH
501,Omar KHALED MOHAMED MAHMOUD,16 JUN 2002,EGY,1045,110mH [60mH]
502,Jeremiah WILSON,,USA,1045,110mH [60mH]
503,Michael SCHOEMAN,01 JAN 2001,RSA,1045,110mH
504,MCFERRIN CJ,,USA,1045,110mH [60mH]
505,Sam DUFFING,,USA,1045,110mH [60mH]
506,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1044,110mH
507,Gerónimo CAÑIZALES,01 NOV 2006,COL,1044,110mH
508,Justin WATTERSON,,USA,1044,110mH [60mH]
509,Logan LYGHT,,USA,1044,110mH [60mH]
510,Bryce WILSON,,USA,1044,110mH [60mH]
511,Antoine LEBRUN,17 JAN 2001,CAN,1044,110mH [60mH]
512,Anton LEVIN,20 OCT 1992,SWE,1043,110mH [60mH]
513,Tyler KENAGA,,USA,1043,110mH [60mH]
514,Marvin TAY,31 DEC 1990,SWE,1043,110mH [60mH]
515,Mathis MBIANDA,2003,FRA,1043,110mH [60mH]
516,Lok Hei Addis WONG,09 JUN 2001,HKG,1042,110mH
517,Haru SOTONO,22 APR 2004,JPN,1042,110mH
518,Isaiah LEWIS,,USA,1042,110mH [60mH]
519,Mayowa OSUNSAMI,23 OCT 1999,GBR,1042,110mH [60mH]
520,Dylan CATY,11 JAN 1997,BEL,1042,110mH [60mH]
521,Kevin Roque MENDIETA,07 FEB 2003,PAR,1041,110mH [60mH]
522,Bogdan VIDOJKOVIĆ,26 FEB 2003,SRB,1041,110mH [60mH]
523,Chenyu YAN,15 MAR 2003,CHN,1041,110mH [60mH]
524,Kerdel MOSES,,USA,1041,110mH
525,Shiming XU,13 APR 2003,CHN,1041,110mH [60mH]
526,Ryan Nigel WRIGHT,11 AUG 2002,SUI,1040,110mH [60mH]
527,Johannes ERM,26 MAR 1998,EST,1040,110mH [60mH]
528,Nathan BOONE,17 JUN 2004,BEL,1040,110mH [60mH]
529,Paul GOINS,,USA,1040,110mH [60mH]
530,Nazar STEPANOV,08 JUN 2004,UKR,1040,110mH [60mH]
531,Melvil CLARICO,22 MAR 1997,FRA,1040,110mH
532,Jake PORTER,13 NOV 1993,GBR,1039,110mH [60mH]
533,Jonathan HOLM,08 JAN 1994,SWE,1039,110mH [60mH]
534,Bryron HOLT,,USA,1039,110mH [60mH]
535,Francisco FERRECCIO,11 JUN 2005,ARG,1038,110mH [60mH]
536,Mekhi DUPREE,,USA,1038,110mH
537,Jaleel MONTGOMERY,,USA,1038,110mH [60mH]
538,Strahinja RADAKOVIĆ,21 AUG 2004,SRB,1038,110mH [60mH]
539,Haruto KUDO,04 MAR 2005,JPN,1038,110mH [60mH]
540,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1037,110mH [60mH]
541,Zihan MA,06 MAR 2004,CHN,1037,110mH [60mH]
542,Brandon ARENAS,,USA,1037,110mH [60mH]
543,Timon DETHLOFF,17 MAR 2005,GER,1036,110mH [60mH]
544,Diogo GUERRA,29 JAN 1999,POR,1036,110mH
545,Jinjian DENG,04 MAR 2004,CHN,1036,110mH [60mH]
546,Tyson GIVENS,,USA,1036,110mH [60mH]
547,Marcus ACHEAMPONG,,USA,1036,110mH [60mH]
548,Peyton BAIR,20 SEP 2001,USA,1036,110mH [60mH]
549,Kanto TOMITA,25 FEB 2004,JPN,1035,110mH
550,Thrasher VAN,,USA,1035,110mH [60mH]
551,Jack ROSNER,,USA,1035,110mH [60mH]
552,Deivy A. RODRÍGUEZ,09 SEP 2004,CUB,1035,110mH
553,Jeremiah SMITH,2005,USA,1034,110mH [60mH]
554,Callum HOLDER,01 AUG 2002,GBR,1034,110mH [60mH]
555,Jose Eduardo AGUADO,28 MAR 2005,MEX,1034,110mH
556,Raphael GOMIS,19 OCT 2003,FRA,1034,110mH [60mH]
557,Tianzhen HAN,28 SEP 2004,CHN,1033,110mH [60mH]
558,Carlos MARTINEZ,2001,MEX,1033,110mH
559,Muhammed LAZAN,01 JUN 2002,IND,1033,110mH
560,Sagi LAMDIEL,21 AUG 2003,ISR,1033,110mH [60mH]
561,Seigo OGATA,25 NOV 2005,JPN,1033,110mH
562,John ELIE,,USA,1033,110mH [60mH]
563,Juuso PELTOLA,01 JAN 2001,FIN,1033,110mH [60mH]
564,Dragos Alexandru SILVESTRU,10 JUN 2000,ROU,1032,110mH [60mH]
565,Jiří ZEDNÍČEK,08 JAN 2001,CZE,1032,110mH [60mH]
566,Diego LYON,01 MAY 1994,CHI,1032,110mH
567,Ronald BABU,09 APR 1998,IND,1032,110mH
568,James EZEONU,15 AUG 2003,IRL,1032,110mH [60mH]
569,Josh JONES,22 FEB 2005,USA,1032,110mH [60mH]
570,Hyoma OTA,04 JUL 2002,JPN,1031,110mH
571,Scott CONNAL,20 MAR 2000,GBR,1031,110mH [60mH]
572,Schavon CARR,23 DEC 2001,JAM,1031,110mH [60mH]
573,Andrin HUBER,27 JUN 2004,SUI,1030,110mH [60mH]
574,Ryoya MORIGUCHI,20 MAY 1998,JPN,1030,110mH
575,Dominiq NORTHINGTON,,USA,1030,110mH
576,Haoran YANG,22 SEP 2001,CHN,1030,110mH [60mH]
577,Parker DOYLE,,USA,1030,110mH [60mH]
578,Jiajun GUO,15 MAR 2002,CHN,1030,110mH [60mH]
579,Yu-Ting WU,08 JAN 2007,TPE,1029,110mH
580,Eita TAMURA,18 OCT 2006,JPN,1029,110mH
581,David CARNELL,,USA,1029,110mH [60mH]
582,Maxime MOITIE-CHARNOIS,15 APR 2004,FRA,1029,110mH [60mH]
583,D.J. DUNCAN,,USA,1028,110mH [60mH]
584,Mario REVENGA,04 APR 2002,ESP,1028,110mH [60mH]
585,Hunter JONES,07 APR 2000,USA,1028,110mH [60mH]
586,Miles PARIS,,USA,1028,110mH
587,Goki IWAHORI,02 OCT 2001,JPN,1028,110mH
588,Vlad DULCESCU,23 MAR 1995,ROU,1027,110mH [60mH]
589,Ruben HEDMAN,19 JUL 2004,GBR,1027,110mH [60mH]
590,Romain HATON,08 APR 1997,FRA,1027,110mH
591,Luis ORTA,13 MAR 2006,PUR,1027,110mH
592,Ui-jin SIN,12 OCT 2004,KOR,1026,110mH
593,Davis DAVIS-LYRIC,,USA,1026,110mH [60mH]
594,David RICHARDS,,USA,1026,110mH [60mH]
595,Sean DYER,08 APR 2005,USA,1026,110mH [60mH]
596,Yiyang LI,14 MAR 2004,CHN,1026,110mH [60mH]
597,Donaldson IVAN,,USA,1025,110mH
598,David VICENTE,07 FEB 2004,ESP,1025,110mH [60mH]
599,Šimon WEISER,13 AUG 2003,CZE,1025,110mH [60mH]
600,Jean-alexandre ANACLET,09 JAN 1998,FRA,1024,110mH [60mH]
601,Yijian PAN,31 MAR 2004,CHN,1024,110mH
602,Shunsuke YAMAMOTO,01 JUL 2003,JPN,1024,110mH
603,Edgar CAMPRÉ,29 APR 2000,POR,1023,110mH [60mH]
604,Biel SALAS,03 APR 2003,ESP,1023,110mH [60mH]
605,Diego ANDRES,17 SEP 2002,ESP,1023,110mH [60mH]
606,Hayato KAWATA,29 AUG 2005,JPN,1023,110mH
607,Ussumani DJUMO,20 NOV 2001,POR,1023,110mH [60mH]
608,Gregoire GOUPIL,25 MAR 2003,FRA,1023,110mH [60mH]
609,Alexander HOLLIMON,,USA,1023,110mH [60mH]
610,Donyae JARMON,2002,USA,1022,110mH [60mH]
611,Matias KOMI,12 MAY 2003,FIN,1022,110mH
612,Tomáš DVOŘÁK,30 APR 2004,CZE,1022,110mH
613,Jameli THOMAS,,USA,1022,110mH [60mH]
614,Wei LIU,27 SEP 2006,CHN,1022,110mH [60mH]
615,Alejandro ROMERO,11 MAY 1998,ESP,1022,110mH [60mH]
616,Tibet SANCAK,21 SEP 2001,TUR,1022,110mH [60mH]
617,Bojan NOVAKOVIĆ,15 FEB 2005,SRB,1021,110mH [60mH]
618,Felipe DOS SANTOS,30 JUL 1994,BRA,1021,110mH [60mH]
619,Guangheng LIU,30 SEP 2006,CHN,1021,110mH [60mH]
620,Christian COLEMAN,,USA,1021,110mH [60mH]
621,Wesley Victor DA SILVA,24 JUL 2001,BRA,1021,110mH
622,Albert ASARE,2004,USA,1021,110mH [60mH]
623,Floreal BONTE,2005,FRA,1020,110mH [60mH]
624,Gavin CLAYPOOL,08 JUL 2004,GER,1019,110mH [60mH]
625,Boubacar BADJI,23 FEB 2005,FRA,1019,110mH [60mH]
626,Tyler DREW,2002,USA,1019,110mH [60mH]
627,Gunner MEYER,,USA,1019,110mH [60mH]
628,Kyle SIERACKI,14 SEP 2001,USA,1018,110mH [60mH]
629,Jaymes SAUNDERS,,USA,1018,110mH [60mH]
630,Leonardo TANO,05 OCT 1999,HUN,1018,110mH
631,Antonio VOTOUR,,USA,1018,110mH [60mH]
632,Yuxiang ZHU,28 SEP 2002,TPE,1018,110mH
633,Joshua MOONEY,,USA,1018,110mH [60mH]
634,Yuma SATO,12 JUN 2003,JPN,1017,110mH
635,Jonathan TSEKO-BIFFLE,,USA,1017,110mH [60mH]
636,Landon HELMS,,USA,1017,110mH [60mH]
637,Yuhei HORITA,09 SEP 2004,JPN,1017,110mH
638,Alexandru SENDREA,27 APR 2003,ROU,1016,110mH [60mH]
639,Justin WEI,,USA,1016,110mH
640,Zen OKUBO,23 AUG 2005,JPN,1016,110mH
641,Émile LAPOINTE,2003,CAN,1016,110mH
642,Bradley NKOSI,31 JAN 2006,RSA,1016,110mH [60mH]
643,Moritz HEENE,18 JUN 2001,GER,1016,110mH [60mH]
644,Ryugo SOGABE,19 APR 2002,JPN,1016,110mH
645,Davion WILLIAMS,,USA,1015,110mH [60mH]
646,Shinji ITO,16 JUL 2004,JPN,1015,110mH
647,Keaton WATTIER,,USA,1015,110mH [60mH]
648,Philippe Djo PETITJEAN,05 MAY 1997,TOG,1015,110mH [60mH]
649,Justice FAIR,,USA,1015,110mH [60mH]
650,Angelos-Tzanis ANDREOGLOU,07 JUL 1999,GRE,1014,110mH [60mH]
651,Brian FENNELLY,,USA,1014,110mH
652,Maranga MOKAYA,30 JUN 1996,GBR,1014,110mH
653,Kaito KUROIWA,28 JUN 2006,JPN,1014,110mH
654,Joshua SUTTON,02 MAR 2001,USA,1014,110mH [60mH]
655,Aden SEARS,,USA,1013,110mH [60mH]
656,DeMarco THOMPSON,,USA,1012,110mH [60mH]
657,Jomauri MURRAY,2002,USA,1012,110mH [60mH]
658,Retsu KIMURA,20 JAN 2004,JPN,1012,110mH
659,Anaias HUGHES,,USA,1012,110mH
660,Eyal UZIEL,29 APR 2005,ISR,1011,110mH
661,Lei WANG,22 SEP 2001,CHN,1011,110mH
662,Maxwell JEFFERSON,,USA,1011,110mH [60mH]
663,Dominic GALLELLI,,USA,1011,110mH [60mH]
664,Kenyon PARKER,,USA,1011,110mH [60mH]
665,Ka Yiu LEE,01 JAN 1996,HKG,1011,110mH
666,Leroy WILLIAMS IV,,USA,1010,110mH [60mH]
667,Kasey KOPETIC,,USA,1010,110mH [60mH]
668,Dominic DOWNES,05 JAN 2005,BAR,1010,110mH [60mH]
669,Shon MARTIN,14 DEC 2005,USA,1010,110mH [60mH]
670,Keito FUJISHIMA,19 AUG 2002,JPN,1010,110mH
671,Josiah JOHNSON,,USA,1010,110mH [60mH]
672,Jakob PRAPROTNIK,22 FEB 2004,SLO,1009,110mH [60mH]
673,Dicarlo ANGULO,2004,MEX,1009,110mH
674,Justin LEASTON,,USA,1009,110mH [60mH]
675,Anton KOLMYKOV,05 FEB 2005,RUS,1009,110mH [60mH]
676,Naeem RAZAK,17 SEP 1996,RSA,1009,110mH
677,Walter TRUITT,,USA,1009,110mH [60mH]
678,Joseph STRAVATO,,USA,1009,110mH [60mH]
679,Jami SCHLUETER,26 OCT 2002,GBR,1008,110mH [60mH]
680,James COLEMAN,,USA,1008,110mH [60mH]
681,Edvin ASSARSSON,04 JAN 2004,SWE,1008,110mH [60mH]
682,Grayson HARTMAN,,USA,1007,110mH [60mH]
683,Victor VILELA,17 FEB 2003,FRA,1007,110mH [60mH]
684,Damiano DENTATO,14 DEC 2004,ITA,1007,110mH
685,David BEAS,10 DEC 2002,ESP,1007,110mH [60mH]
686,Taj MORRIS,2004,USA,1007,110mH [60mH]
687,Kentaro YAMADA,29 JUN 2003,JPN,1007,110mH
688,Ryota SHIMADO,11 JAN 2005,JPN,1007,110mH
689,Rik TAAM,17 JAN 1997,NED,1006,110mH [60mH]
690,Joey LUKACS,17 MAY 2003,GER,1006,110mH [60mH]
691,Ryoto TANAKA,19 DEC 2001,JPN,1006,110mH [60mH]
692,Kylan OVERSTREET,,USA,1006,110mH [60mH]
693,Takafumi OTANI,13 OCT 2004,JPN,1006,110mH
694,Dylan SELLIN,01 APR 2000,FRA,1006,110mH [60mH]
695,Antoine VINCENT,20 FEB 2001,FRA,1006,110mH
696,Riccardo LEGNANI,15 JUL 2003,ITA,1006,110mH [60mH]
697,Hayato KAWANO,05 SEP 2003,JPN,1005,110mH [60mH]
698,Canaan FAIRLEY,,USA,1005,110mH [60mH]
699,Jordan EMILE,,USA,1005,110mH [60mH]
700,Joao Victor DE OLIVEIRA MACEDO,05 JAN 2001,BRA,1005,110mH
701,Yannick SPISSINGER,19 OCT 1995,GER,1005,110mH [60mH]
702,Doğukan KİLCİOĞLU,08 JAN 2001,TUR,1004,110mH [60mH]
703,Euthymios KARAGIORGOS,11 AUG 1998,GRE,1004,110mH [60mH]
704,Paulo Henrique ROMUALDO,08 JAN 2005,BRA,1004,110mH
705,Isley GUTIERREZ,,USA,1004,110mH [60mH]
706,Iben DEGRYSE,01 JAN 2002,BEL,1004,110mH [60mH]
707,Jayden JESSEE,03 DEC 2005,USA,1004,110mH [60mH]
708,Sj MARAIS,12 APR 2004,RSA,1004,110mH [60mH]
709,Syouhei ONDI,17 MAR 2004,JPN,1003,110mH
710,Ismail Eren ADIGÜZEL,18 JUN 2001,TUR,1003,110mH [60mH]
711,Trey HEINRICH,12 JAN 2005,USA,1003,110mH [60mH]
712,Yuki HOJO,13 DEC 2005,JPN,1003,110mH [60mH]
713,Oluwaniyi FAGBAMIYE,05 DEC 2006,CAN,1003,110mH [60mH]
714,Junior EFFA EFFA,03 MAR 1996,FRA,1003,110mH [60mH]
715,Lukas JOHNSON,,USA,1003,110mH [60mH]
716,Riku GOTO,30 MAY 2005,JPN,1003,110mH
717,Alessandro CARUGATI,08 FEB 2004,ITA,1003,110mH [60mH]
718,Nathan FRANCO,2001,USA,1003,110mH [60mH]
719,Ryan TRANE,,USA,1002,110mH
720,Brian SCOTTO,,USA,1002,110mH [60mH]
721,Taiga MATSUMAE,15 FEB 2007,JPN,1002,110mH
722,Emilio ALONSO,14 OCT 2004,CHI,1002,110mH
723,Ashton MUNOZ-NIEVES,,USA,1002,110mH [60mH]
724,Risto LILLEMETS,20 NOV 1997,EST,1002,110mH [60mH]
725,William WATSON,,USA,1002,110mH [60mH]
726,Nicholas BIANCO,,USA,1002,110mH [60mH]
727,David BROWN,30 MAR 2006,USA,1002,110mH [60mH]
728,Ren TETSUGUCHI,25 NOV 1994,JPN,1002,110mH
729,Sandun Kosala WIJAYALATH,05 MAR 2005,SRI,1002,110mH
730,Haruse HATTA,15 JUL 2002,JPN,1002,110mH
731,Téo BASTIEN,03 OCT 2002,FRA,1002,110mH [60mH]
732,David PETERS,,USA,1001,110mH [60mH]
733,Ryan MATULONIS,13 DEC 2004,USA,1001,110mH [60mH]
734,Ashton COLAIRE,20 FEB 1997,CAN,1001,110mH [60mH]
735,Kevyere MACK,,USA,1001,110mH [60mH]
736,Kousuke KAWASAKI,07 FEB 2007,JPN,1001,110mH
737,Anton WIDMER,28 JUL 2003,FRA,1001,110mH [60mH]
738,Alyas PHILLIPS,,USA,1001,110mH [60mH]
739,Leo CHAUCHARD,06 APR 2002,FRA,1001,110mH [60mH]
740,Benjamin HAYWOOD,,USA,1001,110mH [60mH]
741,Malte FUCHS EDBERG,03 JUN 2003,SWE,1001,110mH [60mH]
742,Savantez PHILLIPS,,USA,1000,110mH [60mH]
743,Daisuke SAKAI,13 MAY 2007,JPN,1000,110mH
744,Amir Hossein AZIZI,19 NOV 2002,IRI,1000,110mH
745,Aaron MERRITT,,USA,1000,110mH [60mH]
746,Dominik LABUDA,25 FEB 2003,SVK,999,110mH
747,Kohei YOSHIZUMI,03 AUG 1994,JPN,999,110mH [60mH]
748,Adam HOOLE,25 MAY 2003,GBR,999,110mH [60mH]
749,Ričards PEDERS,10 OCT 2005,LAT,999,110mH [60mH]
750,Drew BARTELS,,USA,999,110mH [60mH]
751,Sam VERSLUIJS,12 JUL 2001,NED,999,110mH
752,Rathish PANDIDURAI,11 JUN 2004,IND,999,110mH
753,Atsuki USHIYAMA,05 NOV 2005,JPN,999,110mH
754,Hiromu AWANO,14 MAY 2003,JPN,999,110mH
755,Toma KAWAKITA,22 DEC 2004,JPN,999,110mH
756,John COLQUITT,,USA,998,110mH [60mH]
757,Massimo PANTANO,2006,AUS,998,110mH [60mH]
758,Yuta HAKOZAKI,20 APR 2003,JPN,998,110mH
759,Morales MASON,,USA,998,110mH
760,Florian SOMÉ,17 SEP 1994,FRA,997,110mH [60mH]
761,Javier GARCIA,14 OCT 2003,ESP,997,110mH [60mH]
762,Gerardo MEJIA,,USA,997,110mH [60mH]
763,Jaylen CRITTON,,USA,997,110mH [60mH]
764,Sam BLOMBERG,,USA,997,110mH
765,Krystian SINIŁO,02 OCT 2000,POL,997,110mH [60mH]
766,Lukas KLEINSCHRODT,05 APR 2004,GER,996,110mH [60mH]
767,Michail ROSE,2005,USA,995,110mH [60mH]
768,Carsen BRUNS,,USA,995,110mH [60mH]
769,Florian NÄBELUNG,04 OCT 2004,GER,995,110mH [60mH]
770,Jadon RA-AKBAR,,USA,995,110mH [60mH]
771,Pedro DE OLIVEIRA,18 JAN 1996,BRA,995,110mH [60mH]
772,Giandre LEE,,USA,995,110mH [60mH]
773,Nicholas GRULLON,2004,USA,995,110mH
774,Michael BENNETT,19 NOV 2002,USA,995,110mH [60mH]
775,Jeff TESSELAAR,03 MAY 2003,NED,995,110mH [60mH]
776,Patrick DAVES,,USA,995,110mH [60mH]
777,Blake POSTLER,,USA,995,110mH [60mH]
778,Rafael SANTOS,09 NOV 2005,POR,994,110mH [60mH]
779,Jamari PAGE,,USA,994,110mH [60mH]
780,Thomas CASEY,,USA,994,110mH [60mH]
781,Yu-Chih LIU,22 DEC 2002,TPE,994,110mH
782,Staffan RISBERG,13 MAR 1999,SWE,994,110mH [60mH]
783,Basolua KITONDUA,2005,FRA,994,110mH
784,Ryuku MOROHASHI,03 FEB 2006,JPN,994,110mH
785,Senne SEGERS,15 NOV 1995,BEL,993,110mH
786,Romet VAHTER,16 OCT 2002,EST,993,110mH [60mH]
787,Vederek MATTHEWS,2006,USA,992,110mH [60mH]
788,Shemarr SESSION,26 JAN 2006,USA,992,110mH [60mH]
789,Xavier BRANKER,06 APR 2005,USA,992,110mH [60mH]
790,Aleksandr KOMAROV,04 MAR 2001,RUS,992,110mH [60mH]
791,Devoy PINNOCK,02 SEP 2002,JAM,992,110mH [60mH]
792,Andrew BELL,,USA,991,110mH [60mH]
793,Noah HEIBER,,USA,991,110mH [60mH]
794,PJ ROBINSON,,USA,991,110mH
795,Franz KRULL,29 JUL 2004,EST,991,110mH [60mH]
796,Shota TAKIUCHI,14 APR 2004,JPN,991,110mH
797,Ralfs ZAZERSKIS,28 MAR 2004,LAT,990,110mH [60mH]
798,Pedro SILVA,12 JUL 1997,BRA,990,110mH
799,Raiko KAHR,30 AUG 2005,EST,990,110mH [60mH]
800,Riku NISHIGAKI,02 SEP 2006,JPN,990,110mH
801,Jake COVER,,GBR,990,110mH [60mH]
802,Michael HAWKINS,,USA,990,110mH [60mH]
803,Syunta MYOUGA,24 JUL 2005,JPN,990,110mH
804,Tristan MARCY,05 JAN 2000,FRA,989,110mH [60mH]
805,Antwan JAMES,,USA,989,110mH [60mH]
806,Joel FACEY,2005,JAM,989,110mH
807,Ethan SMITH,,USA,989,110mH
808,Jonathan HERTWIG-ØDEGAARD,28 JUL 2005,NOR,989,110mH [60mH]
809,Khalil DILLON,2003,JAM,989,110mH [60mH]
810,Dean MCCUNE,,USA,989,110mH
811,Anton TERESHCHENKO,11 JUN 2000,RUS,989,110mH [60mH]
812,Mohamed ADOINI,,TUN,988,110mH [60mH]
813,Zane HODGES,,USA,988,110mH [60mH]
814,Ryuta OKAMOTO,23 MAR 2004,JPN,988,110mH
815,Furkan AKTAŞ,16 JAN 1998,TUR,987,110mH [60mH]
816,Albert KREUTZER,21 MAY 2001,GER,987,110mH
817,Ryunosuke MIWA,04 SEP 2004,JPN,987,110mH
818,Matthew BEHAN,16 DEC 1996,IRL,987,110mH [60mH]
819,Shelton Mario QUINZE,11 OCT 2003,GER,987,110mH [60mH]
820,Ernesto ROSSI,28 JAN 2004,ITA,987,110mH [60mH]
821,Navan MCCOY,,USA,987,110mH [60mH]
822,Kyrylo LAMPITSKYI,25 FEB 2005,UKR,986,110mH [60mH]
823,Brian HOLMES,,USA,986,110mH
824,Syunta NAKAMURA,01 FEB 2007,JPN,986,110mH
825,William SMITH,,USA,986,110mH [60mH]
826,Junjie LAI,16 JUL 2003,CHN,986,110mH [60mH]
827,Pedro GARCÍA,04 APR 1992,ESP,986,110mH [60mH]
828,Jiawei WANG,17 SEP 2004,CHN,986,110mH [60mH]
829,Jan VOJTEK,10 FEB 1999,CZE,985,110mH [60mH]
830,Mukai FUKAZAWA,20 FEB 2005,JPN,985,110mH
831,Owen PETERSOHN,,USA,985,110mH [60mH]
832,Christian BROWN,,USA,985,110mH [60mH]
833,Tatsuya WADO,04 OCT 1990,JPN,984,110mH
834,Cedric JOHNSON,,USA,984,110mH
