Place,Competitor,DOB,Unnamed: 3,Score,Event List
391,Jack SUMNERS,25 OCT 2000,GBR,1044,110mH
392,Kai NISHIOKA,13 MAR 2000,JPN,1044,110mH
393,Seiza AWANO,02 MAY 2002,JPN,1044,110mH
394,Ewan BRADLEY,02 APR 2002,GBR,1043,110mH
395,Oumar Doudai ABAKAR,01 JAN 2005,QAT,1043,110mH
396,Junyu TAN,21 DEC 2004,CHN,1043,110mH [60mH ind.]
397,Yilin ZHAN,19 DEC 2003,CHN,1043,110mH
398,Nozomu MATSUMOTO,03 MAY 2003,JPN,1043,110mH
399,Pedro GARCÍA,04 APR 1992,ESP,1043,110mH [60mH ind.]
400,Pengxiang DAI,07 JAN 1999,CHN,1042,110mH [60mH ind.]
401,Mauricio VAZQUEZ URIBE,01 APR 1996,MEX,1041,110mH
402,Mario REVENGA,04 APR 2002,ESP,1041,110mH [60mH ind.]
403,Till STEINFORTH,11 JUN 2002,GER,1041,110mH [60mH ind.]
404,Warren WILLIAMS,,USA,1040,110mH [60mH ind.]
405,Jaden JENKINS,2001,USA,1040,110mH [60mH ind.]
406,Jiefu ZHAO,14 JAN 2001,CHN,1040,110mH
407,Zac WEAS,,USA,1039,"110mH [55mH ind.,60mH ind.]"
408,Hiroto MIYAMOTO,02 APR 2005,JPN,1039,110mH
409,Hirouki SATO,06 AUG 1990,JPN,1039,110mH [60mH ind.]
410,Keito SASAKI,17 JUL 2003,JPN,1039,110mH
411,Francesco FERRANTE,13 MAY 1996,ITA,1039,110mH [60mH ind.]
412,Senne SEGERS,15 NOV 1995,BEL,1038,110mH [60mH ind.]
413,Sidrak AFEWORK,07 JUN 2001,SWE,1038,110mH [60mH ind.]
414,Jiajun GUO,15 MAR 2002,CHN,1038,110mH [60mH ind.]
415,Woo-seung SHON,17 APR 2000,KOR,1038,110mH
416,Liam ANDERSON,,USA,1038,110mH [60mH ind.]
417,Siu Hang CHEUNG,26 APR 2002,HKG,1037,110mH [60mH ind.]
418,Paul UBIERNA,06 DEC 2001,ESP,1037,110mH [60mH ind.]
419,Anthony TRUCKS,03 NOV 2004,USA,1037,110mH [60mH ind.]
420,Junki YAMAMOTO,24 OCT 2001,JPN,1037,110mH
421,Thomas SMITH,2003,USA,1037,110mH [60mH ind.]
422,Richárd NAGY,10 MAY 2002,HUN,1036,110mH [60mH ind.]
423,Anthony VAZQUEZ,,PUR,1036,110mH [60mH ind.]
424,Kameron DAVIS,1999,USA,1036,110mH [60mH ind.]
425,Retsu KIMURA,20 JAN 2004,JPN,1036,110mH
426,William RITCHIE-MOULIN,03 DEC 1996,GBR,1036,110mH
427,Zhenhua WU,26 AUG 1998,CHN,1036,110mH
428,Abel CHRISTIANSEN,,USA,1036,110mH [60mH ind.]
429,Samuel ALVES,,USA,1036,110mH [60mH ind.]
430,Lansana MARICO,17 JUL 1997,SEN,1036,110mH
431,Vlad DULCESCU,23 MAR 1995,ROU,1035,110mH [60mH ind.]
432,Shane GARDNER,28 AUG 2004,USA,1035,110mH [60mH ind.]
433,Gregory FOSTER,,USA,1035,110mH [60mH ind.]
434,Amara DRAME,01 JUN 2000,CGO,1035,110mH [60mH ind.]
435,Angel RUIZ,19 JAN 1998,PUR,1034,110mH
436,Morgan LEJAS,02 DEC 2003,FRA,1034,110mH
437,Domas GAILEVIČIUS,18 DEC 2001,LTU,1034,110mH [60mH ind.]
438,Raphael GOMIS,19 OCT 2003,FRA,1034,110mH [60mH ind.]
439,Vicente DOCAVO,13 FEB 1992,ESP,1033,110mH [60mH ind.]
440,Joel BRYAN,11 DEC 2000,JAM,1033,110mH
441,Cory GAITHER,,USA,1033,110mH [60mH ind.]
442,Yuma MARUYAMA,03 JUN 1998,JPN,1033,110mH [60mH ind.]
443,Brandon JOHNSON,,USA,1033,110mH [60mH ind.]
444,Widy ZAHANA-ONI,08 JAN 2001,FRA,1033,110mH [60mH ind.]
445,Zachary COX,,USA,1032,110mH [60mH ind.]
446,Rian PEREIRA,25 JUN 2002,BRA,1032,110mH
447,Che SAUNDERS,2002,TTO,1032,110mH [60mH ind.]
448,Federico PIAZZALUNGA,12 MAY 2000,ITA,1032,110mH
449,Naeem RAZAK,17 SEP 1996,RSA,1032,110mH
450,Germain BARNES,,USA,1030,110mH [60mH ind.]
451,Hideaki KATO,06 JUN 1994,JPN,1030,110mH [60mH ind.]
452,Hayato KAMIDE,21 DEC 2003,JPN,1030,110mH
453,Romain HENRY,08 APR 1998,FRA,1029,110mH
454,Shohei KAJIYAMA,15 AUG 2001,JPN,1029,110mH
455,Daniyil SUBBOTIN,26 JUL 2001,RUS,1029,110mH [60mH ind.]
456,Kody BLACKWOOD,31 DEC 2003,USA,1028,110mH [60mH ind.]
457,Adam NOLAN,02 DEC 2004,IRL,1027,110mH [60mH ind.]
458,Chen-Hsiang CHU,28 SEP 2002,TPE,1027,110mH
459,Cameron WILMINGTON,2001,USA,1027,110mH [60mH ind.]
460,Angelos-Tzanis ANDREOGLOU,07 JUL 1999,GRE,1026,110mH
461,Peyton BAIR,20 SEP 2001,USA,1026,110mH [60mH ind.]
462,Kohei TAKAHASHI,06 DEC 2001,JPN,1026,110mH
463,Taj MORRIS,2004,USA,1025,110mH
464,Brahian PEÑA,03 APR 1994,SUI,1025,110mH [60mH ind.]
465,Viktor SOLYANOV,15 JUN 1997,UKR,1025,110mH [60mH ind.]
466,Julian GRIFFIN,,USA,1025,110mH [60mH ind.]
467,Elias MARTINSSON,28 JUN 1997,SWE,1025,110mH [60mH ind.]
468,Evan GOSSARD,05 NOV 2001,FRA,1025,110mH [60mH ind.]
469,Mattia DI PANFILO,24 OCT 1999,ITA,1025,110mH [60mH ind.]
470,Shaka BOGAN,,USA,1025,110mH [60mH ind.]
471,Risto LILLEMETS,20 NOV 1997,EST,1024,110mH [60mH ind.]
472,Renald PIERRE,,USA,1023,110mH [60mH ind.]
473,Francisco MARQUES,31 MAR 2003,POR,1022,110mH
474,Francesco MARCONI,02 DEC 1995,ITA,1022,110mH [60mH ind.]
475,Jaime CARDIEL,19 MAY 2000,ESP,1022,110mH [60mH ind.]
476,Aaron SHIRLEY,01 MAY 2001,USA,1022,110mH [60mH ind.]
477,Vincent VERNET,08 AUG 1996,FRA,1022,110mH
478,Yung-Chun CHEN,02 AUG 2000,TPE,1022,110mH
479,Sidney LITTLEJOHN,,USA,1022,110mH [60mH ind.]
480,Joao Victor DE OLIVEIRA MACEDO,05 JAN 2001,BRA,1022,110mH
481,Julian ANDRIANAVALONA,10 JAN 1999,FRA,1021,110mH [60mH ind.]
482,Jente HAUTTEKEETE,14 MAR 2002,BEL,1021,110mH [60mH ind.]
483,Payne WYLIE,26 JUN 2000,CAN,1021,110mH
484,Blaise ATKINSON,09 MAR 2004,USA,1021,110mH [60mH ind.]
485,Victor STEINER,17 AUG 2001,ESA,1021,110mH [60mH ind.]
486,Chinemerem ONONIWU,,USA,1021,110mH [60mH ind.]
487,Tyler RHODES,,USA,1021,110mH
488,Glenn RODGERS,,USA,1020,110mH [60mH ind.]
489,Leo EDON,07 AUG 2001,FRA,1020,110mH [60mH ind.]
490,Joseph EMANUEL,,USA,1020,110mH [60mH ind.]
491,Axel MARTHELY,25 JAN 1999,FRA,1020,110mH [60mH ind.]
492,Dobromir NIKOLOV,03 JAN 2001,BUL,1019,110mH [60mH ind.]
493,Drew PICKETT,,USA,1019,110mH
494,Dragos Alexandru SILVESTRU,10 JUN 2000,ROU,1019,110mH [60mH ind.]
495,Micha RUTSCHMANN,17 MAY 2000,SUI,1019,110mH
496,Jordany DELY,,USA,1019,110mH [60mH ind.]
497,Gregoire GOUPIL,25 MAR 2003,FRA,1019,110mH [60mH ind.]
498,Martin BILLINGS,,USA,1019,110mH [60mH ind.]
499,Ryan Nigel WRIGHT,11 AUG 2002,SUI,1018,110mH [60mH ind.]
500,Alejandro ROMERO,11 MAY 1998,ESP,1018,110mH [60mH ind.]
501,Barton BEN,,USA,1018,110mH [60mH ind.]
502,Jake PORTER,13 NOV 1993,GBR,1018,110mH [60mH ind.]
503,So MARUYAMA,22 SEP 2002,JPN,1018,110mH
504,Michael Musyoka NZUKU,27 JAN 1997,KEN,1017,110mH
505,Jędrzej RADZEWICZ,15 FEB 2001,POL,1017,110mH
506,Finnigan SCHIRMER,,USA,1017,110mH [60mH ind.]
507,Noah DJE,17 DEC 2002,SUI,1017,110mH [60mH ind.]
508,Esaie SOMDA,1995,BUR,1017,110mH [60mH ind.]
509,Easton TAN,,USA,1016,110mH [60mH ind.]
510,Marcel MEYER,01 JAN 2001,GER,1016,110mH [60mH ind.]
511,Dae-hee KIM,25 APR 2000,KOR,1016,110mH
512,Rafał HORBOWICZ,01 APR 1998,POL,1016,110mH [60mH ind.]
513,Matthew BEHAN,16 DEC 1996,IRL,1016,110mH [60mH ind.]
514,Hugo CHAPADO,25 AUG 2001,ESP,1016,110mH
515,Mael POMPONNE,25 JAN 1993,FRA,1016,110mH [60mH ind.]
516,Yuki HOJO,13 DEC 2005,JPN,1016,110mH
517,Luigi RIVAS,,USA,1015,110mH
518,Jackson CHEUNG,21 APR 1996,CAN,1015,110mH [60mH ind.]
519,Byoungjun KIM,15 AUG 1991,KOR,1015,110mH
520,Andreas CHRISTOFFERSEN,13 NOV 2001,DEN,1015,110mH
521,Keiichirou KOZIMA,04 APR 2005,JPN,1015,110mH
522,Felix LAWRENCE,26 JUN 2001,PUR,1015,110mH [60mH ind.]
523,Masaya YOKOYAMA,31 MAY 2005,JPN,1015,110mH
524,Kyle LIND,,USA,1015,110mH [60mH ind.]
525,Edgaras BENKUNSKAS,28 MAY 1999,LTU,1014,110mH [60mH ind.]
526,Callum HOLDER,01 AUG 2002,GBR,1014,110mH [60mH ind.]
527,Jiří ZEDNÍČEK,08 JAN 2001,CZE,1014,110mH [60mH ind.]
528,Zen OKUBO,23 AUG 2005,JPN,1014,110mH
529,Herman ELLINGSEN,23 FEB 2002,NOR,1013,110mH
530,Kai KAZMIREK,28 JAN 1991,GER,1013,110mH [60mH ind.]
531,Mayowa OSUNSAMI,23 OCT 1999,GBR,1013,110mH [60mH ind.]
532,Shaker Abdullah AL-SALIM,05 FEB 1989,KSA,1012,110mH
533,Doğukan KİLCİOĞLU,08 JAN 2001,TUR,1012,110mH
534,Reynard STRAUSS,03 JAN 2002,RSA,1012,110mH
535,Pablo DELGADO,15 AUG 2001,ESP,1012,110mH [60mH ind.]
536,Yuma SATO,12 JUN 2003,JPN,1012,110mH
537,Giuseppe Mattia FILPI,16 JUN 2001,ITA,1012,110mH [60mH ind.]
538,Sebastian SUND FRANDSEN,28 FEB 1998,DEN,1011,110mH [60mH ind.]
539,Kalobe JIMENEZ,,USA,1011,110mH [60mH ind.]
540,Marques MERRIWEATHER,,USA,1011,110mH
541,Tamarri LINDO,24 OCT 2003,JAM,1011,110mH [60mH ind.]
542,Hiroto KINOSHITA,20 NOV 2002,JPN,1011,110mH
543,Jorim Lénoard BANGUE,06 JAN 2003,CMR,1010,110mH
544,Steven HARRIS,,USA,1010,110mH [60mH ind.]
545,Naseem SMITH,,USA,1010,110mH [60mH ind.]
546,Jaquon WILLIAMS,,USA,1010,110mH
547,Sven ROOSEN,27 JUL 2001,NED,1010,110mH [60mH ind.]
548,Kenneth WEI,,USA,1010,110mH [60mH ind.]
549,Ren TETSUGUCHI,25 NOV 1994,JPN,1010,110mH [60mH ind.]
550,Makoto SHIKATA,05 NOV 2003,JPN,1010,110mH
551,Dhanush ADITHAN,30 SEP 2001,IND,1009,110mH
552,Wei-Ting YANG,22 SEP 1994,TPE,1009,110mH
553,Jose Eduardo MENDES,01 FEB 2004,BRA,1009,110mH
554,Jeremy KING,,USA,1009,110mH [60mH ind.]
555,Daniel SAN JUAN,13 MAR 2003,ESP,1009,110mH [60mH ind.]
556,Manav RAJANARAYANAN,07 JUN 2000,IND,1008,110mH
557,Krystian SINIŁO,02 OCT 2000,POL,1008,110mH [60mH ind.]
558,Kanto TOMITA,25 FEB 2004,JPN,1008,110mH
559,Alexandru TOADER,12 MAR 2001,ROU,1007,110mH [60mH ind.]
560,Shoma TATEYAMA,27 JUL 2005,JPN,1007,110mH
561,Albrey GOSSETT,2001,USA,1007,110mH [60mH ind.]
562,Manuel EITEL,28 JAN 1997,GER,1007,110mH [60mH ind.]
563,Téo BASTIEN,03 OCT 2002,FRA,1007,110mH [60mH ind.]
564,Guus NIJKAMP,02 MAY 2000,NED,1006,110mH [60mH ind.]
565,Olu OGUNYEMI,,USA,1006,110mH
566,Martins Osariakhi OGIERIAKHI,06 JUN 1993,NGR,1006,110mH
567,Felix WOLTER,04 OCT 1997,GER,1006,110mH [60mH ind.]
568,Darek HACKETT,,USA,1006,110mH [60mH ind.]
569,Tyler HOLL,,USA,1006,110mH
570,Abudoula AFUZILE,26 JUL 2002,CHN,1005,110mH [60mH ind.]
571,Dewayne JOHNSON,,USA,1005,110mH [60mH ind.]
572,Antwone MESSADO,,USA,1005,110mH [60mH ind.]
573,Jānis SAUSAIS,17 AUG 2002,LAT,1005,110mH
574,Austin WEST,17 MAR 2000,USA,1005,110mH [60mH ind.]
575,Alexandre LANDINAFF,2002,MRI,1005,110mH [60mH ind.]
576,Yu-Chih LIU,22 DEC 2002,TPE,1004,110mH
577,Caleb WHITNEY,,USA,1003,110mH [60mH ind.]
578,Igor MIKRYUKOV,06 OCT 2002,RUS,1003,110mH [60mH ind.]
579,Michele BRUNETTI,08 FEB 2001,ITA,1003,110mH [60mH ind.]
580,Leo NEUGEBAUER,19 JUN 2000,GER,1003,110mH [60mH ind.]
581,Shiqi ZHAO,05 DEC 2005,CHN,1003,110mH
582,Kaisei UCHIDA,23 DEC 2004,JPN,1003,110mH
583,Daniel SPEJCHER,12 JUN 2000,USA,1003,110mH [60mH ind.]
584,Emmanuel WALLER,29 OCT 1999,USA,1002,110mH [60mH ind.]
585,Jong-jin WON,19 APR 1988,KOR,1002,110mH
586,Paweł MIEZIANKO,12 JUL 2003,POL,1002,110mH [60mH ind.]
587,Romualdo GALARZA,01 MAR 2000,PUR,1002,110mH
588,Yuta YANAI,15 SEP 2003,JPN,1002,110mH
589,Valentinos GOULARAS,14 FEB 1999,GRE,1002,110mH [60mH ind.]
590,Morgan FOURNIER,10 NOV 2000,FRA,1002,110mH
591,Staffan RISBERG,13 MAR 1999,SWE,1001,110mH [60mH ind.]
592,Martin JANSKÝ,11 FEB 2000,CZE,1001,110mH [60mH ind.]
593,Hayato KAWANO,05 SEP 2003,JPN,1001,110mH
594,Ludvig ALL,27 JUN 2002,SWE,1001,110mH [60mH ind.]
595,Ivan KHADATOVICH,19 DEC 1997,BLR,1000,110mH [60mH ind.]
596,Cole NORDMAN,,USA,1000,110mH [60mH ind.]
597,Kwaku NKRUMAH,,USA,1000,110mH [60mH ind.]
598,Noah LANGFORD,,USA,1000,110mH [60mH ind.]
599,Volodymyr KILKO,11 APR 2003,UKR,999,110mH [60mH ind.]
600,Isaac BYNUM,,USA,999,110mH [60mH ind.]
601,Wesley Victor DA SILVA,24 JUL 2001,BRA,999,110mH
602,Yuhei HORITA,09 SEP 2004,JPN,999,110mH
603,Tarundeep SINGH,06 SEP 1994,IND,999,110mH
604,Adam Sebastian HELCELET,27 OCT 1991,CZE,999,110mH
605,Damiano DENTATO,14 DEC 2004,ITA,998,110mH [60mH ind.]
606,Ayoub BENSABRA,12 DEC 2002,ALG,998,110mH
607,Haohao JI,28 SEP 2001,CHN,998,110mH [60mH ind.]
608,Grant LEVESQUE,10 JUN 2000,USA,998,110mH
609,Vincent FLEGEANCE,,USA,997,110mH [60mH ind.]
610,Adrià NAVAJÓN,29 JAN 2001,ESP,997,110mH [60mH ind.]
611,Zihan MA,06 MAR 2004,CHN,997,110mH [60mH ind.]
612,Maksim ANDRALOITS,17 JUN 1997,BLR,996,110mH [60mH ind.]
613,Philip HUNDL,,USA,996,110mH [60mH ind.]
614,Chantz MINEAR,2002,USA,996,110mH [60mH ind.]
615,Konnor HOERMAN,,USA,996,110mH [60mH ind.]
616,Bryce ANTHONY,05 DEC 2000,USA,995,110mH [60mH ind.]
617,Erik JELÍNEK,03 NOV 1998,CZE,995,110mH
618,Jui-Feng WU,09 SEP 1998,TPE,995,110mH
619,Fredrik SAMUELSSON,16 FEB 1995,SWE,995,110mH [60mH ind.]
620,Arvid WÄNDESJÖ,28 JUL 2003,SWE,995,110mH [60mH ind.]
621,Adrien BLANC,07 APR 2001,FRA,995,110mH
622,Alejandro BALAGUER,19 DEC 1993,ESP,995,110mH
623,Takeru KASHIWABARA,25 MAY 2001,JPN,995,110mH
624,Ignacio DE ESQUIROZ,25 OCT 1989,ESP,995,110mH [60mH ind.]
625,Matthew BLACKMON,2003,USA,995,110mH [60mH ind.]
626,Adam ANDRES,2003,CAN,994,110mH [60mH ind.]
627,Connor WAGNER,,USA,994,110mH [60mH ind.]
628,Shun TAUE,30 MAY 1997,JPN,994,110mH
629,Rigo HONVAULT,22 AUG 2003,FRA,994,110mH [60mH ind.]
630,Michail KIAFAS,11 JAN 1993,GRE,994,110mH [60mH ind.]
631,Jan SANS,23 OCT 1998,ESP,994,110mH
632,Niklas KAUL,11 FEB 1998,GER,994,110mH [60mH ind.]
633,Sandeep CHOUDHARY,13 JUN 2002,IND,993,110mH
634,Zoltán POLYÁK,26 MAY 2003,HUN,993,110mH [60mH ind.]
635,Aiden LIEB,,USA,993,110mH [60mH ind.]
636,Logan MATHIEU,,USA,993,110mH [60mH ind.]
637,Anton WIDMER,28 JUL 2003,FRA,993,110mH [60mH ind.]
638,Elvis Elli KRYUKOV,01 MAR 1992,CYP,992,110mH [60mH ind.]
639,Tyson GIVENS,,USA,992,110mH [60mH ind.]
640,Ewout DUMON,23 AUG 1995,BEL,991,110mH
641,Robin GOOSSENS,14 SEP 1997,BEL,991,110mH
642,Jose Alan SOARES DA SILVA,18 DEC 1997,BRA,991,110mH
643,Rik TAAM,17 JAN 1997,NED,991,110mH [60mH ind.]
644,Kevin Roque MENDIETA,07 FEB 2003,PAR,991,110mH
645,Seira ASAI,21 MAY 2006,JPN,991,110mH
646,Hideaki TANAKA,22 SEP 1995,JPN,991,110mH
647,Taichi KUBOTA,06 MAY 2000,JPN,991,110mH
648,Marquise YOUNG,,USA,990,110mH [60mH ind.]
649,Ahumad WILLIAMS,,USA,990,110mH [60mH ind.]
650,Syunya AOKI,04 AUG 2001,JPN,990,110mH
651,Kendall WHITE,,USA,990,110mH [60mH ind.]
652,Bruno COMÍN,01 MAR 2000,ESP,990,110mH [60mH ind.]
653,Florian SOMÉ,17 SEP 1994,FRA,989,110mH [60mH ind.]
654,Marek LUKÁŠ,16 JUL 1991,CZE,989,110mH
655,Parker DUSKIN,,USA,989,110mH [60mH ind.]
656,Konstantinos TZIAKOURIS,01 JUN 1999,CYP,988,110mH [60mH ind.]
657,Diego Alejandro VIVAS,23 FEB 1999,COL,988,110mH
658,Brock JOHNSEN,,USA,988,110mH [60mH ind.]
659,Justus ADAMS,,USA,988,110mH [60mH ind.]
660,Jea-min JUNG,06 MAR 1998,KOR,988,110mH
661,Yuxuan YANG,27 AUG 2002,CHN,988,110mH [60mH ind.]
662,Robin BODART,28 OCT 1997,BEL,987,110mH [60mH ind.]
663,Crockett SCHOOLER,1999,USA,987,110mH [60mH ind.]
664,Émile LAPOINTE,2003,CAN,987,110mH [60mH ind.]
665,Diadie CISSOKHO,13 FEB 1994,FRA,987,110mH [60mH ind.]
666,Leinier L. BAUDIN,08 FEB 2002,CUB,987,110mH
667,Martin TÄHT,07 DEC 1999,EST,987,110mH [60mH ind.]
668,Zachary MEYER,27 FEB 2000,USA,987,110mH [60mH ind.]
669,Marcus GILLESPIE,2001,USA,987,110mH [60mH ind.]
670,Jadon ROBERTSON,24 FEB 2004,USA,986,110mH
671,Keito FUJISHIMA,19 AUG 2002,JPN,986,110mH
672,Darko PEŠIĆ,30 NOV 1992,MNE,985,110mH [60mH ind.]
673,Cedric FAUNE,03 MAR 1980,FRA,985,110mH [60mH ind.]
674,Felix KLECKER,21 JUL 2001,GER,985,110mH [60mH ind.]
675,Tim NOWAK,13 AUG 1995,GER,985,110mH
676,Deyton LOVE,,USA,985,110mH [60mH ind.]
677,Ryo UMAGAMI,24 FEB 2000,JPN,984,110mH
678,"Ca""terrin COX",,USA,984,110mH [60mH ind.]
679,Nelvin APPIAH,29 OCT 2001,IRL,984,110mH [60mH ind.]
680,Ryohei OKUNO,27 APR 1994,JPN,984,110mH
681,Thomas WANAVERBECQ,25 MAR 2000,FRA,984,110mH
682,Harrison ROBINSON,,USA,983,110mH [55mH ind.]
683,Ibukunoluwa ALFRED,,USA,983,110mH [60mH ind.]
684,Jaden JOHNSON,,USA,983,110mH [60mH ind.]
685,Vittorio GHEDINA,28 JUN 2004,ITA,983,110mH [60mH ind.]
686,Claudy CATERE,22 APR 1998,FRA,983,110mH
687,Yuujin SAKODA,02 DEC 2000,JPN,983,110mH
688,Xinghua CHEN,05 MAY 2002,CHN,982,110mH [60mH ind.]
689,Javon SANDERS,,USA,982,110mH [60mH ind.]
690,Leo UUSIMÄKI,30 JUN 1998,FIN,982,110mH [60mH ind.]
691,Hayato SHINKAI,01 AUG 2001,JPN,982,110mH
692,Garis SARAZIN,19 SEP 2002,FRA,982,110mH [60mH ind.]
693,Mario ARANCÓN,29 MAR 1994,ESP,982,110mH [60mH ind.]
694,MCFERRIN CJ,,USA,981,110mH [60mH ind.]
695,Moritz HEENE,18 JUN 2001,GER,981,110mH [60mH ind.]
696,Zavante CHICHESTER,,USA,981,110mH [60mH ind.]
697,Sam VERSLUIJS,12 JUL 2001,NED,981,110mH
698,Adam HOOLE,25 MAY 2003,GBR,980,110mH [60mH ind.]
699,Linus Otto BOYER,18 APR 1995,SWE,980,110mH [60mH ind.]
700,Jami SCHLUETER,26 OCT 2002,GBR,980,110mH
701,Luc BREWIN,22 NOV 2002,FRA,979,110mH [60mH ind.]
702,Koki TANAKA,24 SEP 2004,JPN,979,110mH
703,Atsuhiro SASA,14 DEC 2001,JPN,979,110mH
704,Landon HELMS,,USA,979,110mH [60mH ind.]
705,Naoki KATORI,29 AUG 1999,JPN,979,110mH
706,Kosuke NAKAZAWA,23 APR 2001,JPN,978,110mH
707,Aoba OGUCHI,27 MAY 2006,JPN,978,110mH
708,Alexander JUNG,1999,GER,978,110mH [60mH ind.]
709,Eloi SANTAFE,16 FEB 2001,ESP,978,110mH [60mH ind.]
710,Sebastian LLODRÀ,24 NOV 1998,ESP,978,110mH [60mH ind.]
711,Patrick DAVES,,USA,978,110mH [60mH ind.]
712,Lorenzo PELHAM,,USA,977,110mH [60mH ind.]
713,Victor ORDUNA,08 AUG 1988,ESP,977,110mH [60mH ind.]
714,Baynes AUTREY,,USA,977,110mH [60mH ind.]
715,Oskar ŁUCKI,11 APR 2002,POL,977,110mH
716,Oliver MULAS,12 MAR 2004,ITA,976,110mH
717,Takara SATO,06 NOV 2002,JPN,976,110mH
718,Ashton TURNER,,USA,975,110mH [60mH ind.]
719,Yohany PORTILLA,24 JUL 1990,CUB,975,110mH
720,Kaede TANEZAWA,13 SEP 2005,JPN,975,110mH
721,Ryona MANAGO,09 APR 2003,JPN,975,110mH
722,Yuta TSUCHIHARA,22 MAY 2001,JPN,975,110mH
723,Manato SAKKA,23 SEP 2001,JPN,975,110mH
724,Juan Carlos MORENO,13 JAN 1994,COL,974,110mH
725,Jeff TESSELAAR,03 MAY 2003,NED,974,110mH [60mH ind.]
726,Hongbiao HE,16 APR 2005,CHN,974,110mH
727,Ralfs ZAZERSKIS,28 MAR 2004,LAT,973,110mH [60mH ind.]
728,Tilen NOVAK,04 FEB 2002,SLO,973,110mH [60mH ind.]
729,Daniyil ROBERTOV,28 OCT 2000,RUS,973,110mH
730,Aleksandâr EVTIMOV,20 SEP 2002,BUL,972,110mH
731,Shogo YOSHITOSHI,01 NOV 2001,JPN,972,110mH
732,Gjert Høie SJURSEN,09 JAN 2000,NOR,972,110mH [60mH ind.]
733,Tsu-Shan LI,07 FEB 2003,TPE,972,110mH
734,Eric VAN DER WALT,10 FEB 1999,RSA,972,110mH
735,Hiromu AWANO,14 MAY 2003,JPN,971,110mH
736,Shintaro ITO,01 MAY 2003,JPN,971,110mH
737,Jarel SAYLES,,USA,971,110mH
738,Alexandru SENDREA,27 APR 2003,ROU,971,110mH [60mH ind.]
739,Luke LAUBACHER,,USA,970,110mH [60mH ind.]
740,K.D.D. ARIYARATHNE,06 JUN 1994,SRI,970,110mH
741,Nathan FURST,,USA,970,110mH [60mH ind.]
742,Christopher BRINKLEY,2003,USA,970,110mH
743,Eita TAMURA,18 OCT 2006,JPN,970,110mH
744,Cade AMBORN,,USA,970,110mH [60mH ind.]
745,Miguel Angel RAMO GIMENEZ,01 APR 1993,ESP,970,110mH [60mH ind.]
746,Kentarou YAMADA,29 JUN 2003,JPN,969,110mH
747,Albert KREUTZER,21 MAY 2001,GER,969,110mH [60mH ind.]
748,Ashton COLAIRE,20 FEB 1997,CAN,969,110mH [60mH ind.]
749,Andre LESLIE,,USA,968,110mH [60mH ind.]
750,Muhammed LAZAN,01 JUN 2002,IND,968,110mH
751,Cullin BATES,,USA,968,110mH [60mH ind.]
752,Ryan ELLISON,,USA,968,110mH [60mH ind.]
753,Arttu SAARI,09 DEC 1999,FIN,968,110mH [60mH ind.]
754,Omar KEITA,26 MAY 2002,FRA,968,110mH [60mH ind.]
755,Lucas KRAMARCZUK,,USA,968,110mH [60mH ind.]
756,Malachi QUARLES,2001,USA,967,110mH [60mH ind.]
757,Kensuke KUBOTA,03 OCT 2000,JPN,967,110mH
758,Nico BECKERS,03 MAR 1994,GER,967,110mH [60mH ind.]
759,Carlos FERNANDES,13 JUN 2003,POR,967,110mH
760,Rasmus ROOSLEHT,25 JUL 2002,EST,967,110mH [60mH ind.]
761,Haruki KURIMOTO,27 MAY 2003,JPN,967,110mH
762,Nathan OBERTI,13 JUL 2003,SUI,966,110mH
763,Yuga TANAKA,07 SEP 2005,JPN,966,110mH
764,Kouki IMAMIYA,14 AUG 2002,JPN,966,110mH
765,Xinxin ZONG,23 JAN 2004,CHN,966,110mH [60mH ind.]
766,Riku GOTO,30 MAY 2005,JPN,966,110mH
767,Jascha Paulus COETSER,22 SEP 1999,AUS,965,110mH
768,William Mbevi MUTUNGA,12 JUL 1993,KEN,965,110mH
769,Jannes BOONEN,27 JAN 1996,BEL,965,110mH [60mH ind.]
770,Rob WOOLGAR,03 MAR 1993,GBR,965,110mH [60mH ind.]
771,Jacari SIMPSON,,USA,965,110mH
772,Taiki TAMURA,25 JUL 2005,JPN,965,110mH
773,Lukáš ŠEVČÍK,16 OCT 2003,SVK,964,110mH [60mH ind.]
774,Peter DJAN,,USA,964,110mH [60mH ind.]
775,Kire GOULDING,,USA,964,110mH [60mH ind.]
776,Kousuke KAWASAKI,07 FEB 2007,JPN,964,110mH
777,Maciej BABULA,09 AUG 2003,POL,964,110mH [60mH ind.]
778,Vincent GRACIA,31 JAN 2000,FRA,964,110mH [60mH ind.]
779,Deyondre DAVIS,,USA,964,110mH [60mH ind.]
780,Nathan NSAKALA,25 APR 2000,COD,963,110mH [60mH ind.]
781,Pedro SILVA,12 JUL 1997,BRA,963,110mH
782,Nikita HOSAKA,31 MAY 2003,UKR,963,110mH
783,Maxwell JEFFERSON,,USA,963,110mH
784,Julian MOLKENTHIN,31 OCT 2002,GER,962,110mH [60mH ind.]
785,Yuki WATANABE,25 JUL 2002,JPN,962,110mH
786,Kazuaki WADA,03 APR 2003,JPN,962,110mH
787,Dario ROCK,,USA,961,110mH
788,Sho IWAMORI,12 OCT 2003,JPN,961,110mH
789,Vutivi SHIBODZE,24 JUN 1998,RSA,961,110mH
790,Hugo VAZQUEZ,07 MAR 2003,ESP,961,110mH
